sample_id,class_name,class_id,recording_id,source_csv,window_start_row,window_end_row,reason
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,241,248,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,242,249,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,243,250,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,244,251,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,245,252,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,246,253,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,247,254,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,249,256,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,250,257,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,251,258,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,252,259,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,253,260,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,254,261,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,255,262,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,256,263,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,257,264,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,258,265,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,259,266,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,260,267,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,261,268,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,262,269,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,263,270,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,264,271,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,265,272,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,266,273,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,267,274,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,268,275,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,269,276,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,270,277,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,271,278,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,272,279,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,273,280,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,274,281,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,275,282,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,276,283,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,277,284,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,278,285,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,279,286,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,280,287,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,281,288,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,282,289,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,283,290,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,284,291,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,285,292,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,286,293,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,287,294,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,288,295,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,289,296,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,290,297,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,291,298,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,292,299,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,293,300,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,294,301,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,295,302,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,296,303,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,297,304,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,298,305,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,299,306,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,300,307,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,301,308,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,302,309,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,303,310,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,304,311,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,305,312,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,306,313,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,307,314,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,308,315,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,309,316,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,310,317,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,311,318,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,312,319,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,313,320,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,314,321,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,315,322,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,316,323,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,317,324,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,318,325,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,319,326,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,320,327,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,321,328,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,322,329,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,323,330,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,324,331,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,325,332,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,326,333,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,327,334,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,328,335,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,330,337,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,331,338,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,332,339,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,333,340,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,334,341,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,335,342,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,336,343,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,337,344,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,338,345,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,339,346,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,340,347,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,341,348,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,342,349,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,343,350,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,344,351,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,345,352,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,346,353,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,347,354,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,348,355,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,349,356,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,350,357,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,351,358,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,352,359,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,353,360,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,354,361,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,355,362,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,356,363,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,357,364,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,358,365,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,359,366,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,360,367,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,361,368,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,362,369,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,363,370,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,364,371,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,365,372,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,366,373,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,367,374,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,368,375,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,369,376,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,370,377,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,371,378,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,372,379,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,373,380,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,374,381,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,375,382,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,376,383,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,377,384,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,378,385,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,379,386,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,380,387,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,381,388,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,382,389,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,383,390,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,384,391,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,385,392,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,386,393,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,387,394,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,388,395,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,389,396,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,390,397,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,391,398,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,392,399,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,393,400,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,394,401,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,395,402,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,396,403,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,397,404,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,398,405,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,399,406,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,400,407,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,401,408,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,402,409,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,403,410,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,404,411,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,405,412,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,406,413,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,407,414,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,408,415,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,409,416,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,410,417,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,411,418,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,412,419,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,413,420,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,414,421,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,415,422,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,416,423,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,417,424,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,418,425,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,419,426,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,420,427,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,421,428,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,422,429,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,423,430,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,424,431,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,425,432,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,426,433,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,427,434,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,428,435,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,429,436,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,430,437,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,431,438,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,432,439,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,433,440,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,434,441,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,435,442,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,436,443,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,437,444,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,438,445,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,439,446,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,440,447,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,441,448,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,442,449,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,443,450,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,444,451,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,445,452,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,446,453,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,447,454,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,448,455,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,449,456,fewer than 5 valid points
,STANDING,0,STANDING:replay_2025-08-22_13-51-19swap,replay_2025-08-22_13-51-19swap.csv,450,457,fewer than 5 valid points
